id,strategy,gen,completed_at,elapsed_seconds,avg_he,avg_ne,avg_na,avg_oi,avg_ir,band_infr,band_norm,band_hfreq,num_breeders,breed_suffix,replicate_num,total_alleles,avg_ho,avg_fis,litter_size,sires_per_dam,num_breeding_sires,sire_mode
146,RANDOM,6,"2026-07-11 11:28:15",27,0.687661,3.56838,7.4848,0.300701,-0.002361,0.5668,0.10931,0.32389,200,sp,2,247,0.69181818,-0.00552727,10,1,100,random
147,RANDOM,7,"2026-07-11 11:28:21",33.1,0.689545,3.59506,7.4848,0.297902,0.000551,0.5668,0.11741,0.31579,200,sp,2,247,0.68924243,-0.00108182,10,1,100,random
148,RANDOM,8,"2026-07-11 11:28:27",39.2,0.688382,3.60925,7.4848,0.309924,0.004247,0.57895,0.10931,0.31174,200,sp,2,247,0.68712122,0.00225455,10,1,100,random
149,RANDOM,9,"2026-07-11 11:28:33",45.7,0.684564,3.57254,7.4545,0.311995,0.00892,0.58537,0.10976,0.30488,200,sp,2,246,0.68136364,0.00539697,10,1,100,random
150,RANDOM,10,"2026-07-11 11:28:40",52.5,0.680797,3.53168,7.3333,0.31635,0.004023,0.57438,0.1157,0.30992,200,sp,2,242,0.68090909,-0.0014,10,1,100,random
151,RANDOM,11,"2026-07-11 11:28:47",58.9,0.680985,3.51853,7.3333,0.309054,0.008715,0.57025,0.10744,0.32231,200,sp,2,242,0.6760606,0.00806667,10,1,100,random
152,RANDOM,12,"2026-07-11 11:28:53",65.3,0.679221,3.52257,7.303,0.294166,-0.006189,0.57676,0.09544,0.3278,200,sp,2,241,0.68530303,-0.00831212,10,1,100,random
153,RANDOM,13,"2026-07-11 11:28:59",71.6,0.676448,3.46971,7.1515,0.292409,-0.008199,0.58475,0.09746,0.3178,200,sp,2,236,0.68469697,-0.01440303,10,1,100,random
154,RANDOM,14,"2026-07-11 11:29:06",77.8,0.674779,3.45954,6.9394,0.32067,0.005264,0.56769,0.1048,0.32751,200,sp,2,229,0.6730303,0.00102424,10,1,100,random
155,RANDOM,15,"2026-07-11 11:29:12",84.1,0.669785,3.40231,6.8788,0.314849,0.000628,0.57269,0.10573,0.32159,200,sp,2,227,0.67272728,-0.00590909,10,1,100,random
156,RANDOM,16,"2026-07-11 11:29:18",90.4,0.673618,3.42258,6.8182,0.330144,-0.000642,0.56889,0.11111,0.32,200,sp,2,225,0.6730303,0.00303333,10,1,100,random
157,RANDOM,17,"2026-07-11 11:29:24",96.8,0.674121,3.43054,6.7273,0.338868,-0.002009,0.54505,0.13514,0.31982,200,sp,2,222,0.67590909,-0.00375758,10,1,100,random
158,RANDOM,18,"2026-07-11 11:29:31",103.1,0.673658,3.40773,6.6364,0.331809,-0.00821,0.56164,0.11416,0.3242,200,sp,2,219,0.68030303,-0.00934242,10,1,100,random
159,RANDOM,19,"2026-07-11 11:29:37",109.4,0.673615,3.41242,6.5455,0.336724,0.002224,0.53241,0.13426,0.33333,200,sp,2,216,0.67272727,0.00235455,10,1,100,random
160,RANDOM,20,"2026-07-11 11:29:43",115.7,0.670736,3.38379,6.5152,0.320613,-0.001635,0.54419,0.13488,0.32093,200,sp,2,215,0.67409091,-0.0050303,10,1,100,random
161,OI,1,"2026-07-11 11:31:29",5.1,0.729027,4.13779,8.1818,0.373516,-0.011953,0.55926,0.11111,0.32963,200,sp,3,270,0.72863636,0.00015455,10,1,100,random
162,OI,2,"2026-07-11 11:31:34",9.8,0.747252,4.4527,8.1818,0.399199,-0.009178,0.5,0.17037,0.32963,200,sp,3,270,0.74636364,-0.00016364,10,1,100,random
163,OI,3,"2026-07-11 11:31:39",14.6,0.764215,4.78452,8.1212,0.42911,-0.016489,0.44776,0.20896,0.34328,200,sp,3,268,0.76954545,-0.00689091,10,1,100,random
164,OI,4,"2026-07-11 11:31:43",19.4,0.779585,5.1413,8.1212,0.457888,-0.006611,0.41418,0.27985,0.30597,200,sp,3,268,0.77848485,0.00193636,10,1,100,random
165,OI,5,"2026-07-11 11:31:48",24.1,0.7926,5.47753,8.0909,0.550664,-0.009525,0.37079,0.29588,0.33333,200,sp,3,267,0.795,-0.00411212,10,1,100,random
166,OI,6,"2026-07-11 11:31:53",29,0.806261,5.81711,8.0909,0.54582,-0.013532,0.34457,0.33333,0.3221,200,sp,3,267,0.81166666,-0.00606364,10,1,100,random
167,OI,7,"2026-07-11 11:31:59",35.3,0.81577,6.14025,8.0606,0.595547,-0.012567,0.30827,0.38722,0.30451,200,sp,3,266,0.82242424,-0.00773939,10,1,100,random
168,OI,8,"2026-07-11 11:32:06",41.6,0.825509,6.46122,8.0606,0.667312,-0.000928,0.2782,0.45489,0.26692,200,sp,3,266,0.82257576,0.00373636,10,1,100,random
169,OI,9,"2026-07-11 11:32:12",48,0.831894,6.70067,8.0606,0.786315,-0.006994,0.26692,0.48872,0.24436,200,sp,3,266,0.83560606,-0.0044,10,1,100,random
170,OI,10,"2026-07-11 11:32:19",54.5,0.838627,6.93687,8.0303,0.901277,-0.007686,0.22642,0.55094,0.22264,200,sp,3,265,0.84303031,-0.00494545,10,1,100,random
171,OI,11,"2026-07-11 11:32:25",60.9,0.844206,7.16837,8.0303,0.98142,-0.006709,0.19623,0.61132,0.19245,200,sp,3,265,0.84833333,-0.00521515,10,1,100,random
172,OI,12,"2026-07-11 11:32:31",67.3,0.848939,7.33573,8.0303,1.07507,0.005427,0.18868,0.63019,0.18113,200,sp,3,265,0.8430303,0.00688182,10,1,100,random
173,OI,13,"2026-07-11 11:32:38",73.7,0.852818,7.49718,8.0303,1.15127,0.002438,0.14717,0.70943,0.1434,200,sp,3,265,0.84984849,0.00324848,10,1,100,random
174,OI,14,"2026-07-11 11:32:44",80.2,0.855812,7.59497,8.0303,1.34491,0.004334,0.09811,0.77358,0.1283,200,sp,3,265,0.8519697,0.00490606,10,1,100,random
175,OI,15,"2026-07-11 11:32:51",86.7,0.857467,7.66602,8.0303,1.27805,-0.003382,0.09434,0.81509,0.09057,200,sp,3,265,0.86075758,-0.00399091,10,1,100,random
176,OI,16,"2026-07-11 11:32:57",93.2,0.858285,7.70163,8.0303,1.66163,-0.006634,0.06415,0.84906,0.08679,200,sp,3,265,0.86484849,-0.00769091,10,1,100,random
177,OI,17,"2026-07-11 11:33:04",99.7,0.859391,7.75456,8.0303,1.39512,-0.001436,0.06038,0.8566,0.08302,200,sp,3,265,0.86121212,-0.00175152,10,1,100,random
178,OI,18,"2026-07-11 11:33:10",106.3,0.860288,7.78934,8.0303,1.54344,-0.0041,0.07925,0.83396,0.08679,200,sp,3,265,0.86454546,-0.00503939,10,1,100,random
179,OI,19,"2026-07-11 11:33:17",112.8,0.860745,7.80723,8.0303,1.78586,0.002276,0.05283,0.8717,0.07547,200,sp,3,265,0.85969697,0.00126364,10,1,100,random
180,OI,20,"2026-07-11 11:33:23",119.4,0.861339,7.83684,8.0303,1.83887,0.00638,0.03774,0.91321,0.04906,200,sp,3,265,0.85651515,0.00562424,10,1,100,random
181,IR,1,"2026-07-11 11:33:33",5.3,0.712873,3.89383,8.1212,0.318379,-0.100074,0.58582,0.08582,0.32836,200,sp,3,268,0.78212121,-0.09932424,10,1,100,random
182,IR,2,"2026-07-11 11:33:38",10.2,0.719321,3.94639,7.9697,0.317238,-0.103257,0.58175,0.09125,0.327,200,sp,3,263,0.7909091,-0.10128485,10,1,100,random
183,IR,3,"2026-07-11 11:33:43",15,0.720188,3.9767,7.9091,0.340486,-0.098612,0.57471,0.10345,0.32184,200,sp,3,261,0.79181818,-0.10192121,10,1,100,random
184,IR,4,"2026-07-11 11:33:48",20,0.725042,4.02953,7.8788,0.350783,-0.087775,0.55769,0.11538,0.32692,200,sp,3,260,0.78681818,-0.08754848,10,1,100,random
185,IR,5,"2026-07-11 11:33:53",24.9,0.73143,4.11228,7.8788,0.347364,-0.098967,0.55385,0.11154,0.33462,200,sp,3,260,0.80121213,-0.09666061,10,1,100,random
186,IR,6,"2026-07-11 11:33:58",29.9,0.735461,4.12856,7.8182,0.336441,-0.093263,0.54651,0.12016,0.33333,200,sp,3,258,0.80257576,-0.0948,10,1,100,random
187,IR,7,"2026-07-11 11:34:04",36.4,0.737676,4.16635,7.7879,0.342143,-0.102969,0.53696,0.13619,0.32685,200,sp,3,257,0.81318182,-0.10437576,10,1,100,random
188,IR,8,"2026-07-11 11:34:11",43,0.740497,4.21829,7.7879,0.362923,-0.095456,0.5214,0.14008,0.33852,200,sp,3,257,0.81030303,-0.09762121,10,1,100,random
189,IR,9,"2026-07-11 11:34:18",50,0.742115,4.25531,7.697,0.342597,-0.092158,0.52362,0.12598,0.35039,200,sp,3,254,0.81030303,-0.09407273,10,1,100,random
190,IR,10,"2026-07-11 11:34:25",56.9,0.74573,4.32359,7.6061,0.338512,-0.087539,0.50996,0.13546,0.35458,200,sp,3,251,0.80969697,-0.08682121,10,1,100,random
191,IR,11,"2026-07-11 11:34:31",63.7,0.749618,4.37148,7.6061,0.339173,-0.096642,0.5259,0.11952,0.35458,200,sp,3,251,0.82060606,-0.09761818,10,1,100,random
192,IR,12,"2026-07-11 11:34:38",70.5,0.754439,4.44096,7.5455,0.355976,-0.093322,0.50602,0.14056,0.35341,200,sp,3,249,0.82287879,-0.0919,10,1,100,random
193,IR,13,"2026-07-11 11:34:45",77.4,0.758158,4.4922,7.5455,0.365987,-0.092586,0.50201,0.15261,0.34538,200,sp,3,249,0.82696969,-0.09370909,10,1,100,random
194,IR,14,"2026-07-11 11:34:52",84.2,0.761242,4.53765,7.5455,0.384767,-0.095825,0.50602,0.14056,0.35341,200,sp,3,249,0.83333333,-0.097,10,1,100,random
195,IR,15,"2026-07-11 11:34:59",91,0.762436,4.55826,7.4545,0.370435,-0.092774,0.49187,0.14634,0.36179,200,sp,3,246,0.83303031,-0.09405758,10,1,100,random
196,IR,16,"2026-07-11 11:35:06",97.8,0.766252,4.59959,7.4545,0.371895,-0.092526,0.4878,0.14228,0.36992,200,sp,3,246,0.83575758,-0.09285152,10,1,100,random
197,IR,17,"2026-07-11 11:35:12",104.6,0.766691,4.60415,7.4242,0.364361,-0.087725,0.47755,0.15918,0.36327,200,sp,3,245,0.83424242,-0.08903939,10,1,100,random
198,IR,18,"2026-07-11 11:35:19",111.4,0.768018,4.61185,7.303,0.38462,-0.086504,0.47303,0.17012,0.35685,200,sp,3,241,0.83439394,-0.08799091,10,1,100,random
199,IR,19,"2026-07-11 11:35:26",118.5,0.768988,4.61946,7.2121,0.409177,-0.095562,0.47479,0.16807,0.35714,200,sp,3,238,0.84272727,-0.09792424,10,1,100,random
200,IR,20,"2026-07-11 11:35:33",125.4,0.769097,4.61435,7.1818,0.419848,-0.098582,0.46414,0.17722,0.35865,200,sp,3,237,0.84560606,-0.10106061,10,1,100,random
201,AGR,1,"2026-07-11 11:35:42",8.3,0.724506,4.14997,8.1212,0.34768,0.048704,0.56716,0.11194,0.3209,200,sp,3,268,0.6830303,0.05720303,10,1,100,random
202,AGR,2,"2026-07-11 11:35:50",15.9,0.740109,4.4378,8.0606,0.383108,0.054944,0.54135,0.13158,0.32707,200,sp,3,266,0.69378788,0.06490303,10,1,100,random
203,AGR,3,"2026-07-11 11:35:58",23.6,0.754588,4.73396,8.0606,0.415374,0.047391,0.5,0.16917,0.33083,200,sp,3,266,0.71333333,0.05617273,10,1,100,random
204,AGR,4,"2026-07-11 11:36:05",31.4,0.768503,5.02071,8.0606,0.433522,0.039606,0.47368,0.16917,0.35714,200,sp,3,266,0.73242424,0.04868485,10,1,100,random
205,AGR,5,"2026-07-11 11:36:13",39.3,0.783064,5.35108,8.0606,0.443746,0.039394,0.42105,0.22932,0.34962,200,sp,3,266,0.74636363,0.04807879,10,1,100,random
206,AGR,6,"2026-07-11 11:36:21",47.1,0.795061,5.65111,8.0606,0.47029,0.048401,0.41353,0.2406,0.34586,200,sp,3,266,0.7519697,0.05428182,10,1,100,random
207,AGR,7,"2026-07-11 11:36:31",56.6,0.804524,5.93971,8.0606,0.529288,0.045015,0.36466,0.28947,0.34586,200,sp,3,266,0.76469697,0.05141818,10,1,100,random
208,AGR,8,"2026-07-11 11:36:40",66.2,0.812964,6.2011,8.0606,0.557755,0.032705,0.34211,0.33083,0.32707,200,sp,3,266,0.78318182,0.03793333,10,1,100,random
209,AGR,9,"2026-07-11 11:36:50",75.8,0.820506,6.47973,8.0606,0.638661,0.041112,0.30827,0.3797,0.31203,200,sp,3,266,0.78393939,0.04461818,10,1,100,random
210,AGR,10,"2026-07-11 11:37:00",86,0.828024,6.7345,8.0606,0.682752,0.043515,0.28947,0.40226,0.30827,200,sp,3,266,0.78939394,0.04741212,10,1,100,random
211,AGR,11,"2026-07-11 11:37:10",95.8,0.834333,6.95359,8.0606,0.720002,0.034868,0.2782,0.46241,0.2594,200,sp,3,266,0.80318181,0.03787879,10,1,100,random
212,AGR,12,"2026-07-11 11:37:20",105.5,0.839867,7.15687,8.0606,0.876507,0.05033,0.23684,0.55263,0.21053,200,sp,3,266,0.79590909,0.05384242,10,1,100,random
213,AGR,13,"2026-07-11 11:37:29",115.2,0.844903,7.33552,8.0606,0.996454,0.036095,0.2218,0.59774,0.18045,200,sp,3,266,0.81287879,0.03898788,10,1,100,random
214,AGR,14,"2026-07-11 11:37:40",125.6,0.849494,7.50389,8.0606,1.14691,0.039039,0.15414,0.69173,0.15414,200,sp,3,266,0.815,0.04159697,10,1,100,random
215,AGR,15,"2026-07-11 11:37:50",135.6,0.852997,7.64576,8.0606,1.15021,0.051066,0.1203,0.77444,0.10526,200,sp,3,266,0.80863636,0.05275152,10,1,100,random
216,AGR,16,"2026-07-11 11:37:59",145.4,0.85603,7.74931,8.0606,1.38459,0.045548,0.07895,0.84962,0.07143,200,sp,3,266,0.81651515,0.04697576,10,1,100,random
217,AGR,17,"2026-07-11 11:38:10",156,0.857924,7.80157,8.0606,1.56579,0.029328,0.07895,0.84211,0.07895,200,sp,3,266,0.83272727,0.0303697,10,1,100,random
218,AGR,18,"2026-07-11 11:38:20",166,0.859579,7.87161,8.0606,1.66871,0.044263,0.05263,0.90226,0.04511,200,sp,3,266,0.82151515,0.0451697,10,1,100,random
219,AGR,19,"2026-07-11 11:38:30",176,0.860418,7.91574,8.0606,1.74883,0.050066,0.02256,0.94361,0.03383,200,sp,3,266,0.81772727,0.0508697,10,1,100,random
220,AGR,20,"2026-07-11 11:38:40",186.4,0.861048,7.949,8.0606,1.43958,0.04701,0.01504,0.97368,0.01128,200,sp,3,266,0.8210606,0.04712727,10,1,100,random
221,RANDOM,1,"2026-07-11 11:38:50",4.8,0.701827,3.81262,8.0606,0.297566,-0.00254,0.58271,0.09398,0.32331,200,sp,3,266,0.70727273,-0.00635455,10,1,100,random
222,RANDOM,2,"2026-07-11 11:38:54",9.1,0.7027,3.84881,7.8788,0.305648,0.004059,0.57308,0.10385,0.32308,200,sp,3,260,0.70030303,0.00688485,10,1,100,random
223,RANDOM,3,"2026-07-11 11:38:59",13.5,0.704158,3.87178,7.7576,0.312044,0.000809,0.55078,0.12891,0.32031,200,sp,3,256,0.70393939,-0.00257879,10,1,100,random
224,RANDOM,4,"2026-07-11 11:39:03",17.8,0.705282,3.90064,7.6364,0.327614,0.006404,0.55556,0.12302,0.32143,200,sp,3,252,0.70106061,0.00752424,10,1,100,random
225,RANDOM,5,"2026-07-11 11:39:08",22.3,0.703815,3.87595,7.6061,0.336903,-0.010216,0.5498,0.14741,0.30279,200,sp,3,251,0.71287879,-0.01247576,10,1,100,random
226,RANDOM,6,"2026-07-11 11:39:12",26.7,0.702221,3.84701,7.5152,0.368903,0.004415,0.54839,0.15726,0.29435,200,sp,3,248,0.70090909,0.00516061,10,1,100,random
227,RANDOM,7,"2026-07-11 11:39:18",32.7,0.701909,3.84035,7.3939,0.382706,0.010054,0.54098,0.15164,0.30738,200,sp,3,244,0.69606061,0.00664242,10,1,100,random
228,RANDOM,8,"2026-07-11 11:39:24",38.6,0.700955,3.82554,7.2727,0.372069,-0.002621,0.5375,0.14167,0.32083,200,sp,3,240,0.70409091,-0.00491515,10,1,100,random
229,RANDOM,9,"2026-07-11 11:39:30",44.9,0.699885,3.82928,7.2727,0.362071,0.008217,0.52917,0.16667,0.30417,200,sp,3,240,0.69560606,0.00749697,10,1,100,random
230,RANDOM,10,"2026-07-11 11:39:36",51,0.700121,3.81545,7.2424,0.37366,0.006807,0.53975,0.15063,0.30962,200,sp,3,239,0.69590909,0.00682121,10,1,100,random
231,RANDOM,11,"2026-07-11 11:39:43",57.3,0.695418,3.74467,7.2121,0.361723,-0.006468,0.54202,0.15546,0.30252,200,sp,3,238,0.70348485,-0.0114,10,1,100,random
232,RANDOM,12,"2026-07-11 11:39:49",63.6,0.69103,3.68982,7.2121,0.366066,-0.005902,0.54622,0.14286,0.31092,200,sp,3,238,0.69848485,-0.00760606,10,1,100,random
233,RANDOM,13,"2026-07-11 11:39:55",69.8,0.692218,3.70855,7.1515,0.358018,0.003532,0.53814,0.15678,0.30508,200,sp,3,236,0.69,0.00327576,10,1,100,random
234,RANDOM,14,"2026-07-11 11:40:02",76.2,0.689855,3.70435,7.0909,0.366258,-0.004293,0.55128,0.14103,0.30769,200,sp,3,234,0.695,-0.00811212,10,1,100,random
235,RANDOM,15,"2026-07-11 11:40:09",83.4,0.688812,3.71636,6.9394,0.371116,0.012527,0.53712,0.15284,0.31004,200,sp,3,229,0.68181818,0.01181818,10,1,100,random
236,RANDOM,16,"2026-07-11 11:40:15",90.1,0.686173,3.71348,6.9394,0.379101,0.010646,0.54148,0.14847,0.31004,200,sp,3,229,0.68136363,0.0052303,10,1,100,random
237,RANDOM,17,"2026-07-11 11:40:22",96.4,0.684173,3.70071,6.9091,0.373621,0.011306,0.5614,0.13596,0.30263,200,sp,3,228,0.67848485,0.00989697,10,1,100,random
238,RANDOM,18,"2026-07-11 11:40:28",102.8,0.682824,3.67781,6.8485,0.378741,-0.011029,0.53982,0.14602,0.31416,200,sp,3,226,0.69212121,-0.01582121,10,1,100,random
239,RANDOM,19,"2026-07-11 11:40:35",109.2,0.679885,3.62772,6.8182,0.353249,0.01632,0.55111,0.13778,0.31111,200,sp,3,225,0.67121212,0.0116697,10,1,100,random
240,RANDOM,20,"2026-07-11 11:40:41",115.6,0.678882,3.60603,6.7879,0.361571,0.004319,0.54911,0.13393,0.31696,200,sp,3,224,0.67742425,0.00259394,10,1,100,random
241,OI,1,"2026-07-11 11:42:57",4.8,0.727203,4.06022,8.0606,0.365556,-0.013401,0.55639,0.1203,0.32331,200,sp,4,266,0.7280303,-0.00051515,10,1,100,random
242,OI,2,"2026-07-11 11:43:02",9.2,0.745776,4.38729,8.0303,0.399056,-0.007946,0.50189,0.19623,0.30189,200,sp,4,265,0.74378788,0.00370909,10,1,100,random
243,OI,3,"2026-07-11 11:43:06",13.7,0.764548,4.73478,8,0.482015,-0.022946,0.45833,0.25758,0.28409,200,sp,4,264,0.77378788,-0.01321212,10,1,100,random
244,OI,4,"2026-07-11 11:43:11",18.1,0.781882,5.12372,8,0.563858,-0.008798,0.42045,0.25379,0.32576,200,sp,4,264,0.78151515,0.00042121,10,1,100,random
245,OI,5,"2026-07-11 11:43:15",22.5,0.795564,5.44445,8,0.536508,-0.00455,0.39773,0.30303,0.29924,200,sp,4,264,0.79363637,0.00264242,10,1,100,random
246,OI,6,"2026-07-11 11:43:20",27,0.807191,5.77536,7.9697,0.641619,-0.005809,0.36882,0.31559,0.31559,200,sp,4,263,0.80742424,0.00039394,10,1,100,random
247,OI,7,"2026-07-11 11:43:26",33.2,0.818791,6.10878,7.8788,0.650155,-0.014231,0.31154,0.42308,0.26538,200,sp,4,260,0.82606061,-0.00830303,10,1,100,random
248,OI,8,"2026-07-11 11:43:32",39.4,0.828142,6.44594,7.8182,0.799888,-0.001279,0.27132,0.4845,0.24419,200,sp,4,258,0.82575758,0.00332121,10,1,100,random
249,OI,9,"2026-07-11 11:43:38",45.9,0.835282,6.70357,7.8182,0.903515,-0.006707,0.22868,0.51938,0.25194,200,sp,4,258,0.83848485,-0.00367879,10,1,100,random
250,OI,10,"2026-07-11 11:43:45",52.1,0.841018,6.92757,7.8182,0.91877,-0.016012,0.19767,0.57752,0.22481,200,sp,4,258,0.85287879,-0.01413939,10,1,100,random
251,OI,11,"2026-07-11 11:43:51",58.4,0.845045,7.09959,7.8182,0.998143,-0.012022,0.14729,0.70155,0.15116,200,sp,4,258,0.85439394,-0.01097273,10,1,100,random
252,OI,12,"2026-07-11 11:43:57",64.7,0.847439,7.20385,7.8182,1.12395,-0.011061,0.15891,0.66667,0.17442,200,sp,4,258,0.85681818,-0.01109394,10,1,100,random
253,OI,13,"2026-07-11 11:44:04",71,0.850445,7.34138,7.8182,1.15396,-0.00275,0.10465,0.78295,0.1124,200,sp,4,258,0.85257576,-0.00259091,10,1,100,random
254,OI,14,"2026-07-11 11:44:10",77.3,0.85297,7.432,7.8182,1.338,-0.003034,0.10465,0.8062,0.08915,200,sp,4,258,0.85545455,-0.00305758,10,1,100,random
255,OI,15,"2026-07-11 11:44:16",83.7,0.854606,7.50575,7.8182,1.54196,-0.002787,0.08915,0.84109,0.06977,200,sp,4,258,0.85742424,-0.00316364,10,1,100,random
256,OI,16,"2026-07-11 11:44:23",90,0.855651,7.56009,7.8182,1.85922,-0.006774,0.07364,0.85271,0.07364,200,sp,4,258,0.86212121,-0.00720303,10,1,100,random
257,OI,17,"2026-07-11 11:44:29",96.4,0.856333,7.58024,7.8182,1.69598,0.006455,0.06202,0.86822,0.06977,200,sp,4,258,0.85166667,0.00529394,10,1,100,random
258,OI,18,"2026-07-11 11:44:35",102.9,0.856661,7.59898,7.8182,1.64556,-0.0112,0.05426,0.87984,0.06589,200,sp,4,258,0.86727273,-0.01288182,10,1,100,random
259,OI,19,"2026-07-11 11:44:42",109.2,0.857406,7.62919,7.8182,1.6838,0.000452,0.04264,0.88372,0.07364,200,sp,4,258,0.85787879,-0.00082121,10,1,100,random
260,OI,20,"2026-07-11 11:44:48",115.6,0.857694,7.64569,7.8182,1.48765,-0.002808,0.04264,0.8876,0.06977,200,sp,4,258,0.86121212,-0.00381212,10,1,100,random
261,IR,1,"2026-07-11 11:44:57",5.3,0.715036,3.86331,8,0.316017,-0.104774,0.58333,0.10227,0.31439,200,sp,4,264,0.78651515,-0.10366667,10,1,100,random
262,IR,2,"2026-07-11 11:45:02",10.3,0.720624,3.92549,7.8182,0.330731,-0.100509,0.56977,0.1124,0.31783,200,sp,4,258,0.79075757,-0.09898182,10,1,100,random
263,IR,3,"2026-07-11 11:45:07",15.2,0.724303,3.96468,7.7576,0.349854,-0.099902,0.56641,0.09766,0.33594,200,sp,4,256,0.79560606,-0.10146061,10,1,100,random
264,IR,4,"2026-07-11 11:45:12",20.1,0.72697,3.9921,7.6667,0.328997,-0.101964,0.56917,0.09486,0.33597,200,sp,4,253,0.80030302,-0.10378788,10,1,100,random
265,IR,5,"2026-07-11 11:45:17",25,0.732003,4.04495,7.6061,0.341996,-0.098106,0.5498,0.0996,0.3506,200,sp,4,251,0.80181818,-0.10083939,10,1,100,random
266,IR,6,"2026-07-11 11:45:22",30.1,0.735703,4.11225,7.5152,0.322389,-0.112924,0.54435,0.11694,0.33871,200,sp,4,248,0.81757575,-0.11466364,10,1,100,random
267,IR,7,"2026-07-11 11:45:28",36.6,0.739594,4.1495,7.4545,0.360328,-0.109278,0.52439,0.15041,0.3252,200,sp,4,246,0.81893939,-0.10994242,10,1,100,random
268,IR,8,"2026-07-11 11:45:35",43.2,0.742233,4.17565,7.3636,0.387124,-0.094439,0.53086,0.1358,0.33333,200,sp,4,243,0.81166667,-0.09664848,10,1,100,random
269,IR,9,"2026-07-11 11:45:42",50.1,0.745406,4.2233,7.3333,0.402231,-0.095799,0.50826,0.15702,0.33471,200,sp,4,242,0.81575757,-0.09670909,10,1,100,random
270,IR,10,"2026-07-11 11:45:49",57,0.748042,4.27419,7.2424,0.399119,-0.08987,0.51046,0.15063,0.33891,200,sp,4,239,0.81469697,-0.09236667,10,1,100,random
271,IR,11,"2026-07-11 11:45:56",64.1,0.751758,4.3408,7.2424,0.410069,-0.095073,0.49791,0.17155,0.33054,200,sp,4,239,0.82196969,-0.0962303,10,1,100,random
272,IR,12,"2026-07-11 11:46:03",71,0.753203,4.35868,7.2424,0.426338,-0.0869,0.48954,0.16736,0.3431,200,sp,4,239,0.81863637,-0.08939091,10,1,100,random
273,IR,13,"2026-07-11 11:46:09",77.9,0.754921,4.37758,7.1818,0.407766,-0.093516,0.47257,0.18565,0.34177,200,sp,4,237,0.825,-0.09461515,10,1,100,random
274,IR,14,"2026-07-11 11:46:16",84.7,0.7552,4.37858,7.1818,0.401634,-0.090087,0.47257,0.20253,0.32489,200,sp,4,237,0.82363636,-0.09309697,10,1,100,random
275,IR,15,"2026-07-11 11:46:23",91.6,0.756427,4.40983,7.1515,0.435365,-0.092254,0.4661,0.19915,0.33475,200,sp,4,236,0.82621212,-0.0943303,10,1,100,random
276,IR,16,"2026-07-11 11:46:30",98.6,0.758955,4.44459,7.1212,0.429919,-0.093764,0.46383,0.19574,0.34043,200,sp,4,235,0.82939394,-0.09483333,10,1,100,random
277,IR,17,"2026-07-11 11:46:37",105.5,0.759521,4.46053,7.0303,0.436071,-0.085753,0.44397,0.22414,0.3319,200,sp,4,232,0.825,-0.08707273,10,1,100,random
278,IR,18,"2026-07-11 11:46:44",112.4,0.761827,4.51636,6.9394,0.455093,-0.092343,0.44541,0.21397,0.34061,200,sp,4,229,0.83166667,-0.0934303,10,1,100,random
279,IR,19,"2026-07-11 11:46:51",119.4,0.764415,4.58002,6.8788,0.471131,-0.085744,0.44493,0.20705,0.34802,200,sp,4,227,0.82924242,-0.08732424,10,1,100,random
280,IR,20,"2026-07-11 11:46:58",126.4,0.763412,4.5395,6.8182,0.458245,-0.085036,0.43556,0.21333,0.35111,200,sp,4,225,0.82954545,-0.08802424,10,1,100,random
281,AGR,1,"2026-07-11 11:47:10",8,0.726488,4.0578,7.9091,0.344944,0.041454,0.56705,0.11494,0.31801,200,sp,4,261,0.68909091,0.05331818,10,1,100,random
282,AGR,2,"2026-07-11 11:47:18",15.3,0.743076,4.34897,7.8485,0.387167,0.049575,0.52896,0.13127,0.33977,200,sp,4,259,0.7,0.05725758,10,1,100,random
283,AGR,3,"2026-07-11 11:47:25",22.6,0.758306,4.64139,7.8182,0.385149,0.045732,0.49225,0.16279,0.34496,200,sp,4,258,0.71772727,0.05427273,10,1,100,random
284,AGR,4,"2026-07-11 11:47:32",29.9,0.770724,4.89344,7.7879,0.404572,0.04581,0.46693,0.17899,0.35409,200,sp,4,257,0.73060606,0.05321212,10,1,100,random
285,AGR,5,"2026-07-11 11:47:40",37.5,0.783209,5.17592,7.7879,0.430008,0.041377,0.43969,0.2179,0.34241,200,sp,4,257,0.74621212,0.04804545,10,1,100,random
286,AGR,6,"2026-07-11 11:47:47",45.2,0.7947,5.49342,7.7273,0.484777,0.051772,0.39608,0.26275,0.34118,200,sp,4,255,0.74924242,0.05855758,10,1,100,random
287,AGR,7,"2026-07-11 11:47:56",54.2,0.803967,5.75395,7.7273,0.531641,0.044051,0.37255,0.2902,0.33725,200,sp,4,255,0.76515152,0.04894849,10,1,100,random
288,AGR,8,"2026-07-11 11:48:06",63.3,0.813267,6.00497,7.7273,0.59302,0.036071,0.3451,0.30588,0.34902,200,sp,4,255,0.78060606,0.04085455,10,1,100,random
289,AGR,9,"2026-07-11 11:48:15",72.7,0.822161,6.28003,7.7273,0.623143,0.036848,0.30588,0.35686,0.33725,200,sp,4,255,0.78863636,0.04198485,10,1,100,random
290,AGR,10,"2026-07-11 11:48:24",82.2,0.829979,6.52668,7.7273,0.666328,0.032419,0.27451,0.42353,0.30196,200,sp,4,255,0.80030303,0.03593939,10,1,100,random
